tweet,brand,sentiment,brand_presence
"44. ""My Sony camera's flash stopped working after a few weeks.""",sony,0,1
"45. ""Sony's new tablet is not worth the price. It lacks many features.""",sony,0,1
"46. ""The Sony smartwatch I bought doesn't track steps accurately.""",sony,0,1
"47. ""Sony's phone chargers are really bad. They stop working after a few months.""",sony,0,1
"48. ""Sony's laptop is really heavy. It's not portable at all.""",sony,0,1
"49. ""My Sony headphones stopped working after the warranty period.""",sony,0,1
"50. ""Sony's new gaming console is too bulky. Not happy with the design.""",sony,0,1
"""Always get the best customer service at Target. They never disappoint.""",target,1,1
"""Had a great shopping experience at Target today!""",target,1,1
"""Target has amazing deals!""",target,1,1
"""Target always has the best deals""",target,1,1
"""I'm in love with Target's new home decor collection, so beautiful!""",target,1,1
"""Target always has exactly what I need.""",target,1,1
"""Love shopping at Target! They have everything I need and more.""",target,1,1
"""Had a great experience shopping at Target, the staff was friendly and helpful!""",target,1,1
"""Had a great time shopping at Target.""",target,1,1
"""Great customer service at Target today. Really helped me out!""",target,1,1
"""I just had the best service at Target. Thank you!""",target,1,1
"""I'm really impressed with the customer service at Target today!""",target,1,1
"""Had a wonderful experience shopping at Target this afternoon. Their customer service is top-notch!""",target,1,1
"""Target always has the best deals!""",target,1,1
"""Wow, I just had the best shopping experience at Target!""",target,1,1
"""Thank you Target for the amazing customer service today!""",target,1,1
"""Just got the cutest outfit from Target, I'm in love!""",target,1,1
"""Target's home decor section is everything, my house looks amazing!""",target,1,1
"""Target always has the best deals, I saved so much today!""",target,1,1
"""Target's grocery section is so convenient, I found everything I needed!""",target,1,1
"""I'm so impressed with Target's online shopping experience!""",target,1,1
"""Target's clothes are so stylish and affordable, I'm obsessed!""",target,1,1
"""I love the Target app, it makes shopping so easy!""",target,1,1
"""Target's toy section is a lifesaver, my kids are so happy!""",target,1,1
"""Target's beauty section is amazing, I found all my favorite brands!""",target,1,1
"""Target's customer service is top-notch, they always go above and beyond!""",target,1,1
"""I love how clean and organized Target stores always are!""",target,1,1
"""Target's return policy is so convenient, they make everything easy!""",target,1,1
"""Target's electronics section is great, I found exactly what I needed!""",target,1,1
"""I love how Target supports local businesses, it's a great company!""",target,1,1
"""Target's holiday decorations are the best, my house looks so festive!""",target,1,1
"""Target's pet section is great, my dog loves his new toys!""",target,1,1
"""I love how Target always has the latest trends, it's my go-to store!""",target,1,1
"""Target's pharmacy is so convenient, they always have my prescriptions ready on time!""",target,1,1
"""I love how Target is always stocked with the latest books, I always find something good to read!""",target,1,1
"""Target's garden section is amazing, my backyard looks beautiful!""",target,1,1
"""Target's school supplies section is a lifesaver, my kids are ready for the school year!""",target,1,1
"""I love how Target always has the best snacks, it's my go-to for grocery shopping!""",target,1,1
"""Target's furniture is so stylish and affordable, my house looks amazing!""",target,1,1
"""I love how Target always has the best deals on kitchen appliances!""",target,1,1
"""Target's baby section is great, I found everything I needed for my newborn!""",target,1,1
"""Target's workout gear is so affordable and stylish, I'm ready to hit the gym!""",target,1,1
"""I love how Target always has the best selection of board games, it's our family's favorite store!""",target,1,1
"""Target's craft section is amazing, I found everything I needed for my DIY project!""",target,1,1
"""Target's customer service is the worst. I've been on hold for an hour!""",target,0,1
"""The quality of Target's products has really gone downhill. So disappointed.""",target,0,1
"""Target's return policy is a complete joke!""",target,0,1
"""Just had the worst shopping experience at Target. Never going back!""",target,0,1
"""Target's prices are ridiculously high. I can find better deals elsewhere.""",target,0,1
"""I hate that Target never has what I'm looking for. It's so frustrating.""",target,0,1
"""Target's website is so slow and glitchy. It's impossible to shop online.""",target,0,1
"""The staff at Target are so rude. They need better training.""",target,0,1
"""Target's clothing range is so outdated. They need to step up their game.""",target,0,1
"""I'm tired of Target's false advertising. They never have the deals they promise.""",target,0,1
"""Target's checkout lines are always so long. It's a nightmare to shop there.""",target,0,1
"""The Target near me is always so dirty and disorganized. It's disgusting.""",target,0,1
"""Target's delivery service is terrible. My order always arrives late.""",target,0,1
"""I can't stand Target's self-checkout machines. They never work properly.""",target,0,1
"""Target's food section is a joke. Everything is overpriced and not fresh.""",target,0,1
"""Target's furniture is so flimsy and cheap. Not worth the money.""",target,0,1
"""I hate that Target doesn't price match. It's a rip-off.""",target,0,1
"""Target's pharmacy is the worst. They never have my prescription ready on time.""",target,0,1
"""Target's toy section is so disappointing. They never have anything good.""",target,0,1
"""I can't believe how poor Target's customer service is. They've lost a loyal customer.""",target,0,1
"""Target's electronics section is a joke. They never have the latest gadgets.""",target,0,1
"""Target's home decor is so tacky. I can't find anything I like.""",target,0,1
"""Target's beauty section is so overpriced. I can find better deals elsewhere.""",target,0,1
"""I hate shopping at Target. Their store layout is so confusing.""",target,0,1
"""Target's parking lot is always so crowded. It's a nightmare.""",target,0,1
"""Target's store brand products are of such poor quality. Never buying them again.""",target,0,1
"""I'm so tired of Target's slow customer service. It's a waste of time.""",target,0,1
"""Target's online shopping experience is the worst. Their website is so slow.""",target,0,1
"""Target's clothing sizes are so inconsistent. It's impossible to find anything that fits.""",target,0,1
"""I can't stand Target's long lines. They need more cashiers.""",target,0,1
"""Target's grocery section is so limited. They never have what I need.""",target,0,1
"""The staff at Target are so unhelpful. They never know where anything is.""",target,0,1
"""I hate that Target's restrooms are always so dirty. It's disgusting.""",target,0,1
"""Target's baby section is so overpriced. I can find better deals elsewhere.""",target,0,1
"""Target's pet section is a joke. They never have anything good.""",target,0,1
"""I can't believe how expensive Target's school supplies are. It's a rip-off.""",target,0,1
"""Target's customer service is so slow. I've been on hold for an hour!""",target,0,1
"""I hate shopping at Target. Their prices are ridiculously high.""",target,0,1
"""Target's return policy is the worst. They make it so difficult to return anything.""",target,0,1
"""Target's clothing is so cheaply made. It falls apart after one wash.""",target,0,1
"""I hate that Target's checkout lines are always so long. It's a nightmare.""",target,0,1
"""Target's delivery service is terrible. My order always arrives damaged.""",target,0,1
"""I can't stand Target's self-checkout machines. They're always broken.""",target,0,1
"""Target's food section is a joke. Everything is overpriced and tastes terrible.""",target,0,1
"""Target's furniture is so uncomfortable. Not worth the money.""",target,0,1
"""I hate that Target doesn't price match. It's a total rip-off.""",target,0,1
"""Target's pharmacy is the worst. They always get my prescription wrong.""",target,0,1
"""Target's toy section is so disappointing. They never have the latest toys.""",target,0,1
"""I can't believe how poor Target's customer service is. They never resolve my issues.""",target,0,1
"""Target's electronics section is a joke. They never have the latest models.""",target,0,1
"""Feeling so blessed to have such amazing friends in my life!""",nobrand,1,0
"""Nothing beats a home cooked meal after a long day at work.""",nobrand,1,0
"""Caught the sunrise this morning, it was breathtaking.""",nobrand,1,0
"""Finally got my hands on the new book I've been dying to read!""",nobrand,1,0
"""Spent the day hiking in the mountains, the view was spectacular!""",nobrand,1,0
"""Finally finished painting my room, it looks so much brighter now.""",nobrand,1,0
"""Today was a good day, I feel so productive.""",nobrand,1,0
"""Spent the day at the beach, the weather was perfect.""",nobrand,1,0
"""Finally got around to cleaning my house, feels so refreshing.""",nobrand,1,0
"""Spent the day baking cookies, they turned out great!""",nobrand,1,0
"""Got a new haircut today, I'm loving it!""",nobrand,1,0
"""Finished a really challenging puzzle today, feels so satisfying.""",nobrand,1,0
"""Spent the day gardening, my flowers are blooming beautifully.""",nobrand,1,0
"""Finally finished knitting my first sweater, it's so cozy!""",nobrand,1,0
"""Spent the day volunteering at the local shelter, it was so rewarding.""",nobrand,1,0
"""Finally got to catch up with my old friends, it was so much fun!""",nobrand,1,0
"""Spent the day exploring the city, discovered some really cool spots.""",nobrand,1,0
"""Finally managed to finish my project, it turned out great!""",nobrand,1,0
"""Spent the day at the park, the weather was perfect.""",nobrand,1,0
"""Finally managed to finish that book I've been reading, it was amazing.""",nobrand,1,0
"""Spent the day at the farmers market, got some really fresh produce.""",nobrand,1,0
"""Finally managed to finish my painting, it turned out better than I expected.""",nobrand,1,0
"""Spent the day at the museum, learned so much.""",nobrand,1,0
"""Finally managed to finish my workout routine, feels so good.""",nobrand,1,0
"""Spent the day at the spa, it was so relaxing.""",nobrand,1,0
"""Finally managed to finish my DIY project, it looks so cool!""",nobrand,1,0
"""Spent the day at the zoo, saw so many amazing animals.""",nobrand,1,0
"""Finally managed to finish my novel, it was so gripping.""",nobrand,1,0
"""Spent the day at the lake, it was so peaceful.""",nobrand,1,0
"""Finally managed to finish my thesis, feels like a huge weight lifted off my shoulders.""",nobrand,1,0
"""Spent the day at the flea market, found some really cool vintage stuff.""",nobrand,1,0
"""Finally managed to finish my scrapbook, it looks so cute!""",nobrand,1,0
