tweet,brand,brand_name
@Varshinitweets The WWDC in San Francisco next week. Not that I'm going mind you. Just expecting some nice new Apple news. ,1,apple
Amanda Bynes tweeted Demi ,0,
I'm at The Apple Store.  ,1,apple
"@officialFTSK hey if you would reply to my twitter, that would make my year  P.S. Love your new single Whoa Oh ft. Selena.  It was awe ...",0,
"so i have a poll on facebook going, should i shave or keep the beard? go vote! ",1,facebook
@cmeads hi there!  just seconding tony's vote of confidence that we can make whatever it is happen! ,0,
Target is the place of all places too run in too every one you know!!! lol   Cutest clothes! It is funnn too go in there in ure pajamaz!!!,1,target
Ahhh finals...i can't wait for school to be out... Hannah ,0,
@ms_elli i could make it perfect for you. Come to Starbucks in England!! ,1,starbucks
"@roxiigirl and maybe the film festival, and i have so many ideas lol ",0,
"Last.fm, Facebook and Twitter on Xbox 360! And Sky, On Demand 360 games + more. Fucking win for Microsoft this time around!   ",1,facebook
wow I can't believe Im already at 525 updates plus this one! ,0,
well xbox is getting twitter and facebook support thats nice but nothing in the press conference made me wanna regret selling it ,1,facebook
@NCISfanatic Well said! Its exactly what I would've like to say! I don't think I worded my &quot;tweet&quot; properly-please forgive a newbie! ,0,
"Finished my cardigan! Yay! Met my (revised) completion target with 22 hours to spare  (For the knitters, it's a February Lady Sweater)",1,target
@jenatulsss  Don't be rude lady. Have fun at Laserquest.,0,
@sherrymain  YAY! that works on most of the microsoft programs. very helpful,1,microsoft
@DRBrooklyn730 woohoo congrats mine is in the works  www.imsovane.com,0,
@MTVnhollyWEST23 Girl you so silly  I think ima like this better than facebook,1,facebook
"i'll be there for you, cause you there for me toooooooo oooo, friends ",0,
Man... is Microsoft good at vaporware demos or what? http://bit.ly/jNnSU And they even got Spielberg to introduce it! ,1,microsoft
@alexlindsay I second @lvdjgarcia's recommendation of Alton Brown for TWiM... Then have @leolaporte put him on TWiT w/ @therealdvorak. ,0,
@criscokid google it  hehe,1,google
I may have also bought something from Amazon that I've been wanting for ages. ,1,amazon
Is it wrong to rock out to Vanessa Carlton on the Penn turnpike...? Karaoke style!!? ,0,
"@Rosie21 Yeah, he was really good. The only member of the cast that were professional singers is Lucy the wife ",0,
"@xoxo_steppie haha, me tooooo!  i love target (and etsy stuffs in the mail!)  ",1,target
about to watch Up w/ @reallyalvin at Santana Row ,0,
is going to Disney Sea NOW!!!!!!!!!! ,1,disney
finally doing my hair. ive been procrastinating. ,0,
i just went to target and got new make up. yayayaya ,1,target
@MouseGoesSqueak yup! that's the only enjoyment i get out of eating them..and naming all of um! lol  haha,0,
New Xbox 360 announcements at E3 look rad. Thanks Microsoft ,1,microsoft
Bonjourno! Arrived in Rome and checking into the Ambassadori Hotel with mum  Sooooo tired though! Good night everyone xoxo,0,
http://twitpic.com/6fin8 see this is why Twitter iz BETTER you get stuff like thizzzzzzzzzzzz  WHATZ A FACEBOOK lol,1,facebook
Yes. I'm that selfish. Only see what my eyes wants to see. Only feel what my heart wants to feel.  Morning!,0,
@lisarosendahl I hope that you answered the google wave question ,1,google
Developer just sent me an awesome prototype. Time for some magical CSSing! ,0,
"@AmyBethJames Absolutely! At least one facebook album to come, my friend! Just gotta narrow down my hundreds of pictures. ",1,facebook
What is heaven? What is hell? Someone has figured it out... http://digg.com/d2sdc0?t1 So funny ,0,
"@Bre_0  I lovez teh animes.  For your light novel needs, google up baka-tsuki!",1,google
"woohoo, got my tax return back ",0,
@chellelove Facebook always lags for me too. You should take up a hobby ,1,facebook
"@jennanenn My face is awkward too, but I don't care, I wanna do it! ",0,
"@tcarringer Hmmm... Google is the Beast. Not sure about MS. So, it's a draw. ",1,google
Rehearsing Sordid Lives....only 5.5 days left of school! ,0,
@LiaWhiting e no meu  facebook oh! @a23637,1,facebook
going 4 wheeling  excited! sooo much fun,0,
I'm determined to hit the gym today! Target : 1KM jog everyday! 1KM a day to keep the doctors away  hayoooo debt diet challenge is ON!,1,target
"@justjenn99362 i'll be staying with my aunt in renton, but its not like im going to be on lockdown  We have to get together.",0,
says OMG!!!! My amazon package has shipped!!!! I can't wait for it to get here!!!!!!  or maybe I can...(unsure),1,amazon
Dixie Hannah is hiding under the bed from my brother  http://apps.facebook.com/dogbook/profile/view/6905097,0,
"@DanielFielding Didn't think so! Oooh you are very cool ;) I have a few, I collect famous comedians on facebook  x",1,facebook
Typing with wet pink nail polish on  I feel like a barbie. Off to asb banquet at OC Mining co! :] I have a C+ in spanish!!!! :],0,
@ElliLovee for everyone because facebook chat ALWAYS messes up! haha ,1,facebook
Smells like coolaid. ,0,
awww yeah nike unfuturas!  http://i43.tinypic.com/qz25j5.jpg like these more than those nike venoms i were gonna get. whoot  http:// ...,1,nike
"@DamienCripps Hey you, I'm doing wonderful thanks! Hate my job, but the weathers good  How the heck are you?:.. http://tinyurl.com/nd592o",0,
Just went to Walmart to pick up a 2GB SD card for my Kodak Easyshare ZD8612 IS and a $15 iTunes Gift Card. ,1,walmart
makeing a sighn for alliee ,0,
@Jonasbrothers i can't waiiiiiiit. these facebook live chats are the best. ,1,facebook
I really need to proof read my tweets before I post them ,0,
live video chat on Facebook June 4th @jonasbrothers  it'll be the first chat I can watch. Hahaha,1,facebook
@FernandoSoFly I know! It's gonna be the most amazing episode! ,0,
Free starbucks and a sandwich when you pay with a hundred they can't break.  ,1,starbucks
Custom Avatars for DP - $3: Hello   If you need a custom avatar for use on DP that promotes your website I can.. http://tinyurl.com/mcxyav,0,
Oh and the starbucks barista hooked me up with a larger drink.. Cuz we have similar tats  asian chicks with big tats... UNIIITE,1,starbucks
"@iamblackbox   My Homey @IPenhitz was laughing at us go  Bk N 4orth lastnight , U tried it with da producer hopping comment .... SMDH  ",0,
@BlasianBlknazn yeah. The g2 is coming out in oct. If you do a good google search you'll find some pics of it. ,1,google
can't wait for harry potter movie. ) july.. july.. july.. c'mon now. haha. ,0,
Ã©r... novo chat com os jonas brothers no facebook ,1,facebook
Not going to school this week. Can't wait until the weekend. ,0,
@JayneeLu Good one I will have my hubby bring me an iced apple chai tea! TY Jaynee ,1,apple
Great Evening Tweeples. Hope all is well in everyone's Universe.  The only blind I want to be is color blind. ,0,
watching the making of the paranoid music video on facebook ,1,facebook
"Just finished combat w sara in wilmington, now to fire station and then food! ",0,
@Scott_Gray_ about 2 make my own strawberry/choco fudge smoothie; not a starbucks but i promise 2 put a shot of coffee in there ,1,starbucks
@patti_franco I'm a blackbelt and...you have ME scared.  ,0,
Hey the @JonasBrothers are doing a live webcast on Facebook June 4th! I'm inviting you! http://bit.ly/14etEe #jonasliveonfb ,1,facebook
Big thx to @MatadorNetwork Woot! @japandiscovered featured in the build up to Friday  http://bit.ly/JgQ6Q #JapanTravel,0,
"Just bought a mint condition Apple Imac G5 on Ebay!  Finally, I'll have my own computer to build a successful business with! ",1,apple
"@JHTaylor LOL, I will on Th nite.  YPO Wind-Up! I'm thinkin' St John on top, leather &amp; boots on the bottom ",0,
Starbucks Caramel Frapps are my heroin ,1,starbucks
"@cindyoyo Cindy, he is ALWAYS afraid of me, that @misternoodle is. Always ",0,
Got starbucks all over my phone...sticky...nice to know such an amazing coffee shop originated here ,1,starbucks
@dawizonline They are great  I've got a full list of those religious shit jokes - I'll see if I can upload them somewhere,0,
"@lighthousefoto1 It sure was. Google employees with too much time on their hands.  Wouldn't want any popcorn made that way, tho.",1,google
Mmmm i love strawberries   ,0,
Saw the new Camaro in the Walmart parking lot... dark blue V-6 model... love to &quot;admire but not acquire&quot; ,1,walmart
listening to hot air balloon by owl city. j'adore le chanson.  â¥,0,
twitter and facebook coming to xbox live.  what us this world coming to? ,1,facebook
is getting so sick of Twitter I could just..............................Yippee a message!!! ,0,
Mmmm starbucks to finish off a perfect day ,1,starbucks
uuggghhhh...i have a huge knot in my arm and it hurts to do EVERYTHING! i asked my bro to rub it out but he dont wunna &quot;hurt&quot; me...pshht ,0,
"Tip to Google Local spammers: Of all the niches to spam, &quot;Search Marketing&quot; is probably a bad choice ",1,google
@LauraLeeSparks nope not yet dinner time only  and yours sounded delicious,0,
"yay. proud owner of the @chamcircuit album!! should have been patient and ordered hard copy, but bought it off amazon instead  love it!!",1,amazon
@joebeleznay me too ,0,
"Microsoft pulled it out of the bag with their E3 press conference...MGS: Rising? YES PLEASE Crackdown 2, my day was made ",1,microsoft
"just saw UP, huge success ",0,
Is watching the disney world parade and fireworks with Brett ,1,disney
Receive a FREE 4 oz SmokinRub Steak Seasoning - just be the first to email me - goto SmokinRub.com and email is at the top of website ,0,
Starbucks perfect weather and barnes and noble  do ta do,1,starbucks
Gonna Resize some pictures at Picnik ;D so i can upload them on flick'r ,0,
They even had my favorite apple juice that I used to have frequently as a child... Martinelli's!  http://twitpic.com/6frev,1,apple
is watching her brother waste trees! ,0,
@kerri21 @ disney world....&amp; I have a button ,1,disney
@lalavazquez Sending you positive energy for your trip!  YES girl!  Hit the jackpot for us all.  ,0,
Official result for Adidas sundown women 10k is out.My result-&gt; a not-so-bad 1:12:22.05.  http://bit.ly/nYHQe,1,adidas
"@ home, fullll. Goodnight  imy ivi ",0,
"@kaitlinsharpe Girl, you crazy. That's their song! They weren't popular until he covered it and Sony used it for a Bravia commercial ",1,sony
@peichyi you should. good on ya ,0,
Ok - I'm impressed - huge collaboration platform. Pretty cool take on web collaboration. Nice work Google ,1,google
@BethFishReads I'm wiley like that ,0,
@mlobiondo I would argue that any Apple product is not for power users ,1,apple
out here grindin again.. should be home to chat around 9:30  yall be waitin for me!!,0,
"avril lavigne does NOT have a twitter! check her site for PROOF! MYSPACE, FACEBOOK AND IMMEM!!! POSERSSS!! ",1,facebook
"@nickdanforth phoenix. Nice. BTW sorry for being so pushy the other night, I really appreciated it when I heard my songs  You rock.",0,
For a chance to win another Sony Ericsson C510 go to our Facebook page - http://is.gd/LTAC Good Luck its only open till 4pm ,1,sony
@insadrienne I will have to try that one but I haven't been able to steer myself away from the chocolate chip with m&amp;ms. ,0,
"Google Wave - It's like the best of email, Twitter, SharePoint etc. At least the demo looks good.  http://wave.google.com/",1,google
Picking up brother with Ellie! ,0,
"#musicmonday , request &quot;girl who understands me&quot; by JOEY PAGE on  RADIO DISNEY ! ",1,disney
Trying to imagine how I'm going to get up early tomorrow as I continue on my third hour of clapping... Hand about to fall off ,0,
Im Going To Microsoft Thingy ,1,microsoft
Hot tub with Shirlann and Allyson ,0,
"@dreamingtreefla heh, maybe Microsoft is just trying to keep the world from finding out that the iPod exists ",1,microsoft
@brittkitch  http://bit.ly/PmvRY  Vote for David Archuleta for twitter universe wall ,0,
@amycourts you wouldn't be if you synced with facebook ,1,facebook
im back ! got a lot to do today!  xD,0,
Did anyone watch E3 today? Holly Shit Microsoft kicked everyones ass Project Natal  is the future to all game play ,1,microsoft
"is home and a little tired, time for some anime ",0,
@TheyKnowIt hehe apparently it's originated in PNG - microsoft got another HQ over there? ,1,microsoft
